mql_id,seller_id,sdr_id,sr_id,landing_page_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue
ff89e8ee1db049c810a2da86c84c6bd5,07de60b03d150fb3ea09eab5da5e4c8b,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,e86d097dcbfe3c5f887976edb74b6d94,2018-01-24 17:14:32,bed_bath_table,industry,,,,,manufacturer,,0
2b9b8e32584fe9897d8aedde5bc04ed7,86ff3eaef0267069cc891a2ed9d10a17,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,2c4eaac77ae5944c6abfb360186a54f8,2018-03-29 18:06:54,sports_leisure,online_medium,cat,,,,reseller,,0
bb10ba1898d78d59bb76db2493ca511c,299c89a525fee36c567f4fe72f038100,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,ac6d3f0e35c3b40cd44c89301b45e16d,2018-02-28 3:00:00,audio_video_electronics,online_big,,,,,manufacturer,,0
d94101ad400cbaf86b951c78f8172039,fc7adf89a5d4fb88c007094fdae351c4,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3,21b40463967783b27ef3c2188354f2ed,2018-02-27 12:23:13,handcrafted,online_big,cat,,,,reseller,,0
f5f0711534e0b5d69c8e4206dd17cd88,f66425655311542de5db64f27d0d5651,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,254d7fb24190297e69b487ba56d5abaa,2018-03-19 17:36:04,car_accessories,online_medium,cat,,,,reseller,,0
04f8b803895d585e29bf21162e49cc84,3ea08c48e851106d2f584349daba335f,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,576f29dcb34575b8e947fb77af340261,2018-04-19 17:11:18,baby,online_medium,cat,,,,manufacturer,,0
57a80e778f3d755b4f2166e6a60826fd,bea51724befa11664f1d44a92ba8f4c3,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,1d8d9ecd76cd97f71f0127ae926a8fa5,2018-04-18 19:01:21,jewerly,online_beginner,,,,,manufacturer,,0
5c3fd6f239bbbd47b94fb424c8827b2e,528f22dfa20a3de9375b2b38e49cc617,068066e24f0c643eb1d089c7dd20cd73,de63de0d10a6012430098db33c679b0b,94c58b62f61f86c4f88b345ca8bb14c1,2018-05-04 3:00:00,home_decor,online_beginner,eagle,,,,reseller,,0
099c0eddd44f937ac2facf3a72263b7f,2d34636518ba88f5349b732fcf8ba2e4,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,b39a03b450fe4f6c735ac3bf57fee5c3,2018-02-19 20:21:26,computers,industry,,,,,reseller,,0
644b522e92999426ab230d94a4bb4512,e6cf587c2552879f7471e7e8c993ea1c,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,0db032de0620869c424f9e8b45030999,2018-05-07 18:22:39,car_accessories,online_medium,wolf,,,,reseller,,0
d2e8ac40dc18011d5ecd890846f36ec1,503ad3c3811010c6ba4577f411724b13,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2a22866a57155c4a99ad94150bf55ea4,2018-04-27 3:00:00,food_drink,offline,eagle,,,,reseller,,0
ee7230dec6c5cf2229f0a706a265ca49,e8dba4d70f7f2b20e775d09cae01142d,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c,f2418c0b1157038aba27db6f7fae0df2,2018-05-14 20:15:57,bags_backpacks,online_big,cat,,,,reseller,,0
05b99715f32c973f929cd22735389966,bbe87dce25ba8b38bb61cc7210a3f10b,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,8607b2d67901ac96460f9d0b71608c35,2018-03-22 15:07:28,construction_tools_house_garden,online_big,cat,,,,reseller,,0
f9cb3124b5a22b133f21273ef2cb0695,9e3f08af3b6caa76962b05087eed5425,09285259593c61296eef10c734121d5b,fbf4aef3f6915dc0c3c97d6812522f6a,4ceeabffcaaef412b1f773099d1a01c8,2018-04-16 16:58:06,construction_tools_house_garden,online_medium,eagle,,,,manufacturer,,0
2a0433fde38b262e5db7db757057c7c0,94165aea8a35c3c21499cbcae239b16c,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,67cdb4958ebd91d58301d69975d1619e,2018-03-16 14:14:20,car_accessories,online_medium,eagle,,,,reseller,,0
a244f80bac3293a03b71b032e0e09ce5,43ac443db8d4fbfb1454aa1364404264,9d12ef1a7eca3ec58c545c678af7869c,6565aa9ce3178a5caf6171827af3a9ba,8a7af71b45a4fed9ae7e7fc07eb0eaaa,2018-04-06 16:56:39,car_accessories,online_medium,eagle,,,,reseller,,0
dca7085d5af68e91d19ed7cb75e1dd86,54212aa507a8696b0766046bd3aecdc3,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,54cb214b3b47734fb7950c40579a8465,2018-03-15 12:43:46,jewerly,industry,cat,,,,,,0
3efcdd8c4998017c9578b28a059f72e4,267116eae2e631a965ef86be260f9278,56bf83c4bb35763a51c2baab501b4c67,495d4e95a8cf8bbf8b432b612a2aa328,9aef9f4aae40e4360f403977b05db2e5,2018-03-07 19:04:28,fashion_accessories,online_small,eagle,,,,manufacturer,,0
53be01f4f05aebe9d0c69268ac1999ce,3d2531eccfbde1d7c8db7a3a12fb267a,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,c0fd7209eb9367d026bc222e3329ca15,2018-03-09 12:49:20,music_instruments,online_medium,,,,,reseller,,0
501f06dacc74edd54022151f71c8960b,770145ac7913d8d3ace8aa83a1304938,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,a21f83e2f01526d3db653d8b9496f078,2018-03-26 20:54:23,bed_bath_table,online_medium,cat,,,,manufacturer,,0
c07c69d716213f5eb297e2721115daca,cf8ca2db83470a73b7cebdd86ea96fb9,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,a8f8dd31cb485ca4c2990ed12937423b,2018-03-21 16:16:52,phone_mobile,industry,eagle,,,,reseller,,0
9c6dc3ff593093879a0eaf172f13589a,b6584a94139a5dd427c5b2d918116197,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,ceb4d8ddde7a46c624c55c262ea20c22,2018-03-12 13:00:43,bags_backpacks,online_small,,,,,manufacturer,,0
7375737cbc45eaf7c478be2858e294ca,89d394e1e062b0c231c559196aa7e18c,34d40cdaf94010a1d05b0d6212f9e909,de63de0d10a6012430098db33c679b0b,d730dc178364e713473f76000b51ba99,2018-05-02 17:29:18,computers,offline,cat,,,,reseller,,0
e3ad7bdd4df4a7d9653820d9d67d4e49,2f7c0e24a8a8fa5c807b59f66c2e9637,4b339f9567d060bcea4f5136b9f5949e,4b339f9567d060bcea4f5136b9f5949e,e442e3c62c1ad3ed832752f667aaecbb,2018-07-09 3:00:00,sports_leisure,online_medium,cat,,,,,,0
ed68030ad096167305ee933b382d92f4,81cce42d33ddf3d4f89f1d476b5e35e7,0a0fb2b07d841f84fb6714e35c723075,495d4e95a8cf8bbf8b432b612a2aa328,23618d72298c4c18b373f674ae87dff7,2018-05-30 13:34:09,health_beauty,industry,eagle,,,,reseller,,0
d238f0c1fbf6fccb32a3f8efcf03e3b8,68c701b433babf6e12018f1a674d3228,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021,d4f3c7870eef19f09e7555f1cc9baba3,2018-05-09 16:52:06,home_decor,offline,cat,,,,manufacturer,,0
35dae000552fd88cce58a6571998738c,184725737946a1a938bbbd1a9e978103,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2a5e237eb75a5095b4f26831a32a0243,2018-04-20 20:48:35,fashion_accessories,online_big,cat,,,,reseller,,0
012fa44d6752ee07c167165cb8c6f11c,528e4514f9339c1c3dd7535fd1a2d8cb,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe,0165c0412bd74fb1b39ed353271d1079,2018-03-08 15:01:48,home_decor,online_small,wolf,,,,manufacturer,,0
d73084414361442cb1fd4d659b395c38,2ba91c7ad80ff88b23b7db823b43c233,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,43647c0204862777addb91f799cf140e,2018-01-18 11:22:24,pet,,,,,,reseller,,0
fb24fdefb6d2dd80651f6c1a87bc0d7f,bf0d50a6410d487dc97d2baac0a8c0be,56bf83c4bb35763a51c2baab501b4c67,2695de1affa7750089c0455f8ce27021,d994930bb9c8bf9d4b5ed67be56fdf63,2018-04-09 18:22:46,home_decor,online_medium,cat,,,,manufacturer,,0
ab712090eb9a27881b63080c859147de,18d5b01a5ca858cf540df954e063978d,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b,fab775b795c3ee4d81eb3d6409bf707a,2018-02-02 16:44:11,audio_video_electronics,,,,,,reseller,,0
3d25d97d74b25fda24861545538d0475,ce77b964b9986a57b37b928be67d9959,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,9a31dc76e893fffce3c58f896dfe8320,2018-02-23 12:03:59,food_supplement,online_medium,wolf,,,,reseller,,0
f220cfabf79009211ae4493c75c742a9,1b69e7630792e60471efca457d5b57af,370c9f455f93a9a96cbe9bea48e70033,6565aa9ce3178a5caf6171827af3a9ba,ac0f661025e58649371bca357c7f166d,2018-08-15 19:09:36,handcrafted,online_medium,eagle,,,,manufacturer,22,0
16b2e31fefe580e6aab327e53949bc14,9da15f4a4ea758d9eeb49000dbe57e22,a8387c01a09e99ce014107505b92388c,495d4e95a8cf8bbf8b432b612a2aa328,e10d4d2966a3387f18b9e7710aa1e515,2018-03-09 3:00:00,home_decor,online_medium,wolf,,,,reseller,,0
67577e94367b2efc073a5c9085a0e31d,5a4473aa20aec979dea3eee0822165aa,45749fb708130f78d0db07d8d80f030b,068066e24f0c643eb1d089c7dd20cd73,0f3676956321dd84cf259649f9d5bcec,2018-10-10 16:35:47,fashion_accessories,offline,wolf,TRUE,TRUE,1-5,manufacturer,15,0
4b28b220ac44eb9727640e0b78cc622c,573becd44db78cee00182ec4a5594806,34d40cdaf94010a1d05b0d6212f9e909,6565aa9ce3178a5caf6171827af3a9ba,d30aeae634db8f115e9fb1f0a8269c2a,2018-04-20 20:11:23,household_utilities,online_big,cat,,,,reseller,,0
04ecc73f538bcc74df709fe9281e08b8,0a85ebe4e328db81ac9109781205e2f7,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,65148d167ad3d9e88e58e3e27e3d846d,2018-03-15 17:13:24,home_decor,online_medium,eagle,,,,manufacturer,,0
7fd23d812013ce3b530b821d855bccbf,7f5e4d5efad7e44b91115dd1decb65f3,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,ded29ea370fb5073c240246972d61932,2018-04-09 21:04:41,audio_video_electronics,online_medium,,,,,reseller,,0
9e7dc95c541eb2d8bf26affe1089821f,b18791c7580856ccf7c72d22acd59873,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c,ea6f62658834a159ac28613282d9b87f,2018-06-19 21:04:53,fashion_accessories,offline,eagle,,,,reseller,,0
fca7ac68a9bcfe7ec3a017257471f198,48fa294ea8e32148c8dba7a692b72bfc,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba,46a58b6989695ad1f93124c63716aaf6,2018-04-12 12:35:49,sports_leisure,industry,cat,,,,reseller,,0
e4ccb212806eb5e35794b3ebbdf1f6b6,1b4b28463457a256e9a784ebe2a8f630,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,5700e86d45fdf18f5883eff9e6c7b4ea,2018-04-23 20:40:04,car_accessories,online_medium,cat,,,,reseller,,0
c7f1da0a5723f5afd7996648fa9c20d5,42fa4ee7240e9b8eb4576358ec142ba7,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,65c03e8cd51af9c0a82a9cb7e78c9816,2018-01-29 12:15:43,household_utilities,online_medium,,,,,reseller,,0
7c3e1a45e4127c0eb25d7a8b7250da5b,89a51f50b8095ea78d5768f34c13a76f,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,9a67e916aebaf16a8aafc5d654d57ddc,2018-04-10 19:17:03,health_beauty,online_small,,,,,reseller,,0
8e12ae4ee6dc484ecf2277a19b845658,f9ec7093df3a7b346b7bcf7864069ca3,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,b31534260eab167fcfd83678fb81e727,2018-05-11 17:09:22,small_appliances,online_medium,cat,,,,reseller,,0
e75d0b169ffeb90d4b805790ce68a239,7238a95bb63ef7e498389fb863b834a1,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,6d555c87c534bfa17e1a661a6df12027,2018-03-26 12:07:20,construction_tools_house_garden,online_big,cat,,,,manufacturer,,0
7ccf00b6949c12d2df1963c60fad4f25,294e164108bc80d8fbf5ee39c448461c,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,a39953de6479bddf0dc5206d329b99bc,2018-04-03 20:39:13,car_accessories,offline,wolf,,,,reseller,,0
08fdf1038af7dd3070bdcd18922e23b2,850913d59ce317156b00f3705f1c3edb,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,aa13d748b5a56d87492fd57e672c809c,2018-02-08 17:29:13,phone_mobile,online_medium,,,,,reseller,,0
fe7fdf179234f77c4d0ab2ea82a82c52,e19d488f67425e5a884abb42dfa0c458,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8,c9e7489cf5be95772f60be168790dea3,2018-08-30 22:34:38,car_accessories,online_small,cat,TRUE,FALSE,unknown,reseller,40,0
b2fb7865dfca2461177cbad7ec520b0e,e1c76f339ebd5460999f25a2aa8c92c5,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,82fcd80c74fe154e89a5c2d72fbc996a,2018-02-08 17:10:00,small_appliances,online_medium,,,,,,,0
5ebfa70416c6e41452ddde4ce2b536ac,72c38a04bd6a1c3dbc5298425a0db86d,068066e24f0c643eb1d089c7dd20cd73,c638112b43f1d1b86dcabb0da720c901,0fa0293ff0934a3c43907f2ec9e6e829,2018-03-06 11:29:22,audio_video_electronics,online_beginner,cat,,,,reseller,,0
9064926a39ede3627d76ffcc643bd773,6de5884cc604dc6798577fbf91e86836,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,4e2568f5eac8b4cd4295d5a4ab60e7b6,2018-03-27 17:57:49,jewerly,online_medium,wolf,,,,reseller,,0
44f24b3c093ffe8bb756db22f86a9a2f,ce4f1d45100bd92470c482527f73f72d,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,5977df6db8f367a2cb0087ec9cbb15db,2018-03-29 17:45:03,phone_mobile,industry,cat,,,,reseller,,0
b05d4080611fca7960d66263f2b29fa5,7d2d952e020034f05b4b7a7222563d89,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,8316a2d7e625acdf2b02df927ff3e452,2018-02-22 13:28:41,food_drink,industry,,,,,manufacturer,,0
f593b9ead8801922f74f0a5329e31486,e157c96a8e7711636119c6af8e7cf85f,068066e24f0c643eb1d089c7dd20cd73,c638112b43f1d1b86dcabb0da720c901,e87cd6ba6218ed7eb77d1664b4ab5790,2018-02-26 14:46:28,sports_leisure,online_medium,cat,,,,,,0
c2dd0b60035ad00b08f81244a20b4860,57df9869a600bd6b7c405f2a862eccfb,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,7583010943cfc7d18352372a417de27c,2018-01-16 12:36:23,household_utilities,online_medium,,,,,manufacturer,,0
5ca05341418f09367540f05484d0b650,fdde1d384dea864917f6b8f2d330986e,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,4a8aea8480f1cba02519e0962fe9026d,2018-01-23 18:30:32,party,offline,,,,,manufacturer,,0
92732d8798add606646430bbd6748bfd,2fc89ae84d3c48eda4b268408f6ad6d7,9d12ef1a7eca3ec58c545c678af7869c,a8387c01a09e99ce014107505b92388c,48114249fa0324902e67340b5753df70,2018-07-10 15:57:10,watches,online_medium,eagle,TRUE,TRUE,5-20,reseller,,0
8aa25d565a8891e68d123138a137622b,bfee0cb1dc3d4e4a2d625daeafaa3d3e,9e4d1098a3b0f5da39b0bc48f9876645,fbf4aef3f6915dc0c3c97d6812522f6a,9c23dbb2294eb9f4fb611010867c7a62,2018-04-12 21:32:57,pet,offline,cat,,,,reseller,,0
b47ea67781941189af94d2e217161684,4e480be820e37de1444325ff358c9296,370c9f455f93a9a96cbe9bea48e70033,fbf4aef3f6915dc0c3c97d6812522f6a,d1dbe07e78b7d8b2d6b7a7bda63a98dd,2018-05-30 17:49:58,car_accessories,online_big,cat,,,,reseller,,0
f5386ed31571beed0361427ff58a9778,ce4755084bc097113867e6454f8f5e52,370c9f455f93a9a96cbe9bea48e70033,d3d1e91a157ea7f90548eef82f1955e3,ecf9cc2129a634de1d131fc7fcd1a90e,2018-05-08 17:48:59,health_beauty,industry,cat,,,,manufacturer,,0
000dd3543ac84d906eae52e7c779bb2a,500b5e25308adf85bbc0bbc52c3dc05b,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645,41152ab0742be1fcf5e5f7c5f4f606c4,2018-04-24 3:00:00,home_decor,industry,cat,,,,manufacturer,,0
d1d99ef14bb813e29718b9b4df53de52,ca7c6bd577e559472af1c699de9e764e,a8387c01a09e99ce014107505b92388c,9ae085775a198122c5586fa830ff7f2b,eb06aaf9ff48d034c002bcf1c5503d69,2018-03-15 21:09:42,health_beauty,online_medium,cat,,,,reseller,,0
16a50d670cfa9afa1ebd0022240fb0f9,2866098c2a38fb723ee05f5b65635df0,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,23a89bbd41a1362f9bdfa458862dbc80,2018-02-09 15:46:42,fashion_accessories,online_beginner,,,,,reseller,,0
cc1d6397370f680339bb84ca6ad55267,767f9c7cc8d4c288b891893b61f3a2ca,56bf83c4bb35763a51c2baab501b4c67,6565aa9ce3178a5caf6171827af3a9ba,4a94d57e7eeaf17d8de86b837ae1b5e1,2018-03-06 13:29:10,food_supplement,offline,cat,,,,manufacturer,,0
91bf42fe769d7f395d8f11b747000def,19d7a4faa5de92caef9ad5128e6b1467,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,b3f4713f2b1ae11ca87885e46efc48c0,2018-03-14 12:24:20,home_decor,online_medium,cat,,,,manufacturer,,0
c5b432382d5978b94676426a32725dff,3cbdc3237aa8afe44324bda4a1ccf676,b34f6eba10f46bf9a657a01c108a8284,a8387c01a09e99ce014107505b92388c,d047ffc06d5070890d755aa2cf6659b1,2018-10-03 18:32:49,car_accessories,offline,,,,,reseller,300,100000
c56202b66d431a16fbc0260c3d2bd1f6,d687681225767af6d214d1b3ae13f66a,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,668d57d7b237c028a7591a655cc22777,2018-06-11 19:23:48,food_supplement,offline,cat,,,,reseller,,0
fa49eb69043e202e2370b17f86bb10a8,13511db12ac61e2f89c53b72a944a60b,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,d26315a278e2e23544be4a53f70fff84,2018-02-22 18:03:54,car_accessories,online_big,wolf,,,,manufacturer,,0
31aa9651503a33c7f28f2a6e4d46b6e0,d3dcf0604eabf0224fbd5948b5e02f69,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,aa71a9228ceab671839c554db21d9d52,2018-02-02 11:22:56,music_instruments,online_medium,,,,,reseller,,0
c9b03be66eee564123ecf4b66c25986a,7ade73f1b9b4e965f9009a4c3a7e2c15,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,4fb5803fc0f9e3104bc6afa7a1bd86bf,2018-03-22 13:14:56,household_utilities,online_medium,eagle,,,,manufacturer,,0
2b6a1d360326583e2b95118913845eb5,87d3c3aeb3ead335511b3ce315eb341e,b90f87164b5f8c2cfa5c8572834dbe3f,a8387c01a09e99ce014107505b92388c,c623a04f594259059232bcc7235b09fe,2018-05-14 13:25:24,toys,offline,cat,,,,reseller,,0
3b3f06f94891410cd5cec559abe7cff8,9cec48faacf156410e6c576bcefdade5,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645,1d5673897b977b04406ef6368ae0a748,2018-04-12 14:02:51,construction_tools_house_garden,online_medium,eagle,,,,reseller,,0
dd61b41d5b91a9a09e504f025a87553b,ae45df84722b1d15c5f32b23a095746c,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,6c77c31f25a28af2da87dc612a355e15,2018-01-30 17:39:30,health_beauty,online_small,,,,,reseller,,0
8b0a6e823972477463ff90b9e804a70c,cad9969167c09b48ae6f1d123f7fa68d,fdb16d3cbbeb5798f2f66c4096be026d,4ef15afb4b2723d8f3d81e51ec7afefe,6d353e2dee89fa69cb0b9663f09f5b27,2018-02-07 15:45:25,home_decor,online_small,,,,,reseller,,0
44d37f9019983d92ead37f855133415b,8f014a85666ef7e6a98b99a7e136bacc,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,f6dc5bee1826ee1ce01135ee8b0dc67c,2018-01-19 2:00:00,bags_backpacks,online_small,,,,,reseller,,0
c242ee43f6d34d89ee71b02fbc5e88a7,85044848b1b767db2a4a58526adef4b4,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,19b209406f45020615919f2939d70407,2018-02-05 20:03:48,phone_mobile,offline,,,,,reseller,,0
7290c4082936311a3295b7c9ca7bda8f,9c1c0c36cd23c20897e473901a8fb149,9e4d1098a3b0f5da39b0bc48f9876645,fbf4aef3f6915dc0c3c97d6812522f6a,3f7d6ab1d0b3990e6cb6f44ef524a63e,2018-03-19 20:26:27,food_drink,online_medium,cat,,,,reseller,,0
0ace14f7dd3d8e29870664c6fa021440,ce20a2ec1514c25e16f2b5b39bc818f0,56bf83c4bb35763a51c2baab501b4c67,060c0a26f19f4d66b42e0d8796688490,b35e4acf9051d5726003a57d6e641b49,2018-02-05 18:10:27,pet,online_medium,,,,,reseller,,0
1d015de3059eb8754a365b5bbc735818,2157c762d011d8bdf2097f45d80df0ef,f42a2bd194f7802ab052a815c8de65b7,56bf83c4bb35763a51c2baab501b4c67,ffadac179628588d9d437523a56cfc94,2018-07-18 18:48:13,health_beauty,online_big,cat,,,,manufacturer,,0
f2258c61a8b46c0620005f5949fb11b8,cad10cc982ab6a391570c211b995c17c,068066e24f0c643eb1d089c7dd20cd73,6565aa9ce3178a5caf6171827af3a9ba,250174400c93629c9d23ac0d872301e1,2018-03-14 16:52:04,pet,online_medium,wolf,,,,reseller,,0
f4854d16f1c74c2e64a5b01933a04ada,fe1f84058e11c26fe9582167f47c343c,34d40cdaf94010a1d05b0d6212f9e909,6565aa9ce3178a5caf6171827af3a9ba,3df699c655ba6fa115dad27a1696bb98,2018-05-14 13:36:50,bags_backpacks,online_medium,cat,,,,reseller,,0
52427b6097c05044266c10cf110bb16c,b89f350d98e85cdac1137510bd7b566e,34d40cdaf94010a1d05b0d6212f9e909,56bf83c4bb35763a51c2baab501b4c67,f455b588169f2b807b56d6f38abaed75,2018-04-30 18:30:12,baby,online_beginner,cat,,,,manufacturer,,0
da740a2d739707c310f3762453b41359,f085a186e0ab15cb03a8bf46e07a8397,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,365c2746f19a127bbca392844786644c,2018-01-24 11:33:32,computers,online_big,,,,,reseller,,0
cd39b2fcf60d4580dbe25b82be3fd1ab,72bb43f9683adea77d240b7985e2dfa2,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,1d327a84ea4c1646e43699e3d2856182,2018-03-27 3:00:00,pet,online_medium,wolf,,,,reseller,,0
5b6359f4589fe6e5a4856110f0480240,e77e2e91d8ba596f5bce16b906255fe0,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8,34741d7520b2865843f0b402d3881df0,2018-05-22 12:44:38,books,online_beginner,wolf,,,,manufacturer,,0
3532ba8963b76ecaa46dc6d6f055a31a,7d7d2b7a51328016102d4528c411d630,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,7a43e0aa978832ec9e7b131059aa64d6,2018-03-14 12:23:39,home_decor,offline,cat,,,,reseller,,0
6451343e4f4041fb19ddf7b9dc58538b,651530bf5c607240ccdd89a30c9c9712,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8,a7560b2b2d2ecb96b90a48fb658edfc1,2018-06-27 15:12:26,bags_backpacks,industry,wolf,,,,manufacturer,,0
5ee85f64aafcce6b24e3e1171a475ea6,d8887be1427e48581e65fed5faf03bce,33dd30594303eb0ebe12a556d612c437,d3d1e91a157ea7f90548eef82f1955e3,9bdec46b19d5bf2345aa9a7f5af54e83,2018-08-21 12:30:34,computers,online_medium,cat,TRUE,TRUE,1-5,reseller,30,5000
2fdef625a264874c1a4081ca24dd479d,5670f4db5b62c43d542e1b2d56b0cf7c,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,8a2b5572329ae2fd1ddf9c7fb18989e4,2018-03-26 20:42:32,health_beauty,online_big,eagle,,,,reseller,,0
b8a54e345fa5fa48d9f72b7cd514240d,98151b0a22aa6e9ac06a7bb854fa6959,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,7c0cc79a65749407569828d233ca100b,2018-04-30 14:27:15,home_decor,industry,cat,,,,manufacturer,,0
a78562b316f0578286ddea6e6eaf2c63,929f342384a6607afe143d789ade1316,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,70967495ca751fc710106adf7c49b292,2018-04-11 13:39:02,construction_tools_house_garden,online_small,cat,,,,reseller,,0
c0760e4171db0cd649bda18fcd314e33,4c18691b6037662be2df78a765d98ab5,fdb16d3cbbeb5798f2f66c4096be026d,fbf4aef3f6915dc0c3c97d6812522f6a,7550823e2906206d06f95beb74c26c40,2018-01-22 15:28:51,household_utilities,online_small,,,,,reseller,,0
9ef248df74556f4768271660f5ef5f7b,aa2640d851ec322526f1295bbeb20092,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,448b631885ad2b79680241fa8c51f24f,2018-02-07 11:14:36,home_decor,online_medium,,,,,reseller,,0
4532f03593699ffdfd5fc1b58540190e,19d62d484cba71963c93f0f00ab42013,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,51bb9794721cc6842b2b23088e9b5b77,2018-03-14 19:43:52,home_decor,online_top,cat,,,,manufacturer,,0
